Married,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,h_c,s
1,0,2,120,120,4,6,0,40,120,0,0,0,1,0.0986119208750721
1,0,2,590,590,4,6,0,170,10,0,0,0,1,0.09628438652777047
0,0,2,1700,130,0,0,0,1500,60,1,4,1,0,0.3727377853443407
1,0,2,2350,190,0,0,6,2080,190,2,8,1,1,0.684936411572703
0,0,2,340,360,3,6,0,220,300,0,0,0,0,0.09488493964485471
0,1,2,20,110,2,6,0,20,20,0,0,0,1,0.10025082889953481
0,0,3,120,0,0,6,0,120,0,0,0,0,0,0.1293574520968851
0,1,3,950,160,0,1,0,810,160,1,6,1,1,0.39152370604099124
1,0,1,930,70,0,0,6,910,0,2,5,1,0,0.635962658711191
1,0,2,600,600,1,3,1,600,0,0,0,0,0,0.12815372277056827
1,0,1,4150,690,0,0,5,3380,690,1,12,1,1,0.587121277460042
0,1,2,1570,480,1,0,3,1440,310,0,0,0,0,0.10260138905788999
1,0,3,1330,1330,2,6,0,280,1330,0,0,0,0,0.0672125256482753
1,0,3,0,0,0,6,0,0,0,1,1,1,0,0.33357167546477856
0,0,2,1780,60,0,0,1,1200,60,0,0,0,1,0.11532575751596306
0,0,3,210,210,3,6,0,0,60,1,1,1,0,0.26183400595116263
0,0,3,80,0,5,6,0,80,0,0,0,0,0,0.09125177196080105
1,0,2,2850,860,0,5,0,2040,400,0,0,0,0,0.10490260769479934
1,0,1,5240,240,0,0,3,5220,210,0,0,0,0,0.13297666429984328
1,0,2,80,80,3,6,0,50,80,0,0,0,0,0.10786736271152939
1,0,2,5770,5790,1,1,4,200,5790,0,0,0,0,0.009445981921632691
0,0,3,6020,610,0,2,0,5870,610,0,0,0,0,0.09813954154023133
0,0,2,9080,520,0,0,2,8900,370,0,0,0,0,0.11006029648283407
1,0,1,1650,0,0,0,6,1650,0,1,14,1,0,0.7302568299530928
0,0,2,300,310,5,6,0,0,0,1,1,1,0,0.23465468258634536
0,0,2,320,60,0,5,0,320,40,0,0,0,0,0.12745603867356511
1,0,2,220,260,1,6,0,130,260,0,0,0,0,0.1164619954826751
0,0,1,1110,60,0,0,0,1080,60,0,0,0,0,0.12116637598182411
0,0,2,1470,60,0,0,3,1440,60,0,0,0,1,0.1350523792354169
0,0,2,5570,6730,1,4,0,5570,150,0,0,0,0,0.10486432355410591
1,0,3,6500,270,0,1,0,6500,270,0,0,0,0,0.11488103006255325
1,0,1,30,30,0,6,0,30,30,0,0,0,0,0.1361054488793837
0,0,3,1220,1220,2,5,0,30,1220,0,0,0,0,0.0643101197403881
0,1,1,310,100,2,5,0,240,50,0,0,0,0,0.09801053567913144
1,0,1,2190,90,0,0,6,2120,80,0,0,0,0,0.15700785246552837
1,0,3,1540,1540,2,5,0,70,0,0,0,0,0,0.09279971812118853
1,0,2,4380,610,0,0,1,4380,610,0,0,0,0,0.1095769931815795
0,0,1,310,90,0,5,0,150,60,0,0,0,0,0.12473925345475152
0,0,2,680,610,2,2,0,400,610,0,0,0,1,0.08737840693455984
0,0,3,1220,80,0,6,0,1170,80,0,0,0,0,0.12456501925235079
0,0,0,830,650,2,6,0,30,130,0,0,0,0,0.09780252767704142
0,0,3,550,610,5,6,0,0,0,1,1,1,0,0.22542128980494314
0,0,2,280,30,0,0,2,280,30,0,0,0,0,0.13263861835394283
0,0,3,2410,460,0,0,0,2410,240,0,0,0,0,0.11267272809181433
1,0,2,20,20,1,6,0,0,10,0,0,0,0,0.12668112911695134
1,0,3,30,30,1,6,0,10,10,1,2,1,1,0.33982373155480317
1,0,2,930,40,0,1,3,930,0,1,3,1,0,0.4065006302938513
0,1,2,170,170,2,6,0,70,30,0,0,0,0,0.09837804768850088
1,0,1,4080,190,0,0,0,3670,180,0,0,0,0,0.1137523683401387
0,0,3,670,310,1,4,0,140,90,1,2,1,1,0.29925293095674277
0,1,2,780,780,2,2,3,770,50,1,2,1,0,0.30017724478266455
0,0,3,2470,140,0,0,0,2340,100,0,0,0,0,0.11537098478720166
1,0,2,70,0,0,6,0,70,0,1,28,1,1,0.9149247749250761
1,1,2,300,40,0,0,4,210,30,0,0,0,1,0.13217367876473424
1,0,3,350,350,2,6,0,120,350,0,0,0,0,0.10286839586398479
0,0,3,1860,130,0,0,6,1860,70,1,6,1,1,0.4989685712193717
0,0,2,2480,2500,2,6,0,410,530,0,0,0,0,0.06923499570057809
1,0,1,370,310,1,6,0,0,310,2,3,1,0,0.4716481583378658
0,0,3,1490,1490,3,5,0,800,960,0,0,0,0,0.06939003901225348
0,0,3,800,0,0,5,0,800,0,0,0,0,1,0.12768466116539628
1,0,2,3260,180,0,0,0,3190,180,0,0,0,0,0.11924533399731721
0,0,3,30,10540,2,6,0,30,30,0,0,0,1,0.10335067296428978
1,0,1,470,80,0,0,0,350,40,1,10,1,1,0.5619889172554681
0,0,2,3810,980,3,5,0,3810,40,0,0,0,0,0.1002844837986021
1,0,3,3660,310,0,0,0,3660,310,0,0,0,0,0.11482930204896614
1,0,1,2770,220,0,0,0,2710,220,1,2,1,0,0.3261889934767817
1,0,1,860,860,3,6,0,70,290,0,0,0,0,0.09050580332872564
0,0,3,5620,440,0,0,6,5510,270,0,0,0,0,0.13629542547831042
1,0,2,5740,200,0,0,0,5740,200,0,0,0,0,0.11768346429675403
0,1,2,540,80,0,0,2,430,50,2,8,1,1,0.622044673034089
0,0,2,2490,110,0,0,0,2450,90,0,0,0,0,0.11798525378850398
0,0,2,7250,7140,1,2,2,890,40,0,0,0,0,0.04422408858362607
0,1,2,260,110,0,6,0,40,30,0,0,0,0,0.111257346280985
0,0,3,60,60,5,6,0,60,0,0,0,0,0,0.09122327506356583
1,0,2,1430,90,0,0,1,1430,90,0,0,0,0,0.1302077456348692
0,0,2,230,230,3,6,0,40,30,1,2,1,0,0.28845489268460783
0,0,0,910,310,0,0,6,900,90,0,0,0,0,0.15302406945710212
0,0,1,1000,310,0,0,0,880,150,1,2,1,1,0.3204117132920457
0,0,2,580,70,0,0,6,250,40,0,0,0,0,0.14719431294762644
1,0,2,370,370,4,6,0,20,30,0,0,0,0,0.0970094904070221
0,0,0,1140,520,1,1,3,1120,50,0,0,0,0,0.12931708348206164
1,0,2,3870,2600,2,5,0,1840,1220,0,0,0,0,0.05818228071883389
0,0,2,20,20,1,6,0,0,0,1,1,1,0,0.3059650343653263
0,0,3,2370,110,0,0,3,2330,110,0,0,0,0,0.1312534279821617
1,0,2,2140,90,0,0,4,2100,90,1,2,1,0,0.37709179885684385
0,0,3,1460,110,0,0,0,1460,60,1,2,1,0,0.32723684440003037
0,0,2,150,50,3,6,0,150,0,0,0,0,1,0.10574590282023731
1,0,2,1350,710,2,6,0,1350,90,0,0,0,1,0.11425619535120984
0,1,2,1580,90,0,0,3,1560,90,1,6,1,0,0.43278842300876363
0,0,2,1890,2000,1,6,0,300,60,0,0,0,0,0.09260881657569305
1,0,1,530,40,0,0,6,490,40,1,10,1,1,0.6298728163755244
1,0,2,300,250,4,6,0,300,0,0,0,0,1,0.10306931131383228
0,0,0,260,180,1,6,0,260,180,1,2,1,0,0.32108859514603527
1,0,1,610,30,1,4,2,600,30,0,0,0,1,0.13448702707316612
0,0,2,520,180,1,6,0,520,60,0,0,0,0,0.11904190958409804
1,0,2,11900,610,0,0,0,11720,460,0,0,0,0,0.10160717518119722
0,0,2,7270,260,0,0,6,7270,250,0,0,0,0,0.13869417817595942
0,0,2,1060,160,0,6,0,1060,60,0,0,0,0,0.1270611478999523
1,0,3,80,90,3,6,0,10,10,1,2,1,1,0.30368176267442715
0,0,3,1960,310,0,0,3,1960,90,0,0,0,1,0.1329087683069478
0,0,2,90,20,1,6,0,90,20,0,0,0,0,0.12090790244565704
1,0,3,20,10,1,6,0,20,0,0,0,0,1,0.12656001800948738
1,0,2,1830,70,0,0,4,1800,70,0,0,0,0,0.1460959525922502
0,0,1,7300,610,0,0,6,7210,270,0,0,0,1,0.13674302496351023
1,0,3,630,610,1,6,0,10,610,0,0,0,0,0.0963581796534067
1,0,2,360,560,1,6,0,200,200,0,0,0,0,0.11693703462527966
1,0,2,3940,140,0,0,0,3860,140,0,0,0,1,0.11991185044952984
1,0,3,1140,150,0,6,0,1090,0,1,3,1,0,0.381397323054433
0,0,3,1670,1680,2,5,0,360,1680,0,0,0,0,0.054520181895463336
0,0,2,190,40,0,6,0,190,40,0,0,0,1,0.12865885195718885
0,1,3,20,20,4,6,0,10,0,0,0,0,0,0.0868055641492343
1,0,2,620,60,0,6,0,580,60,1,2,1,1,0.35381145878240067
0,0,2,2630,150,0,0,0,2630,150,0,0,0,0,0.11648900030422685
0,0,2,1160,270,0,0,5,890,270,0,0,0,0,0.13321354009387226
0,0,3,230,90,0,0,0,140,90,1,13,1,1,0.6252297791585903
0,1,2,930,80,0,0,6,880,0,1,11,1,1,0.6131703169770634
1,0,2,0,0,6,6,0,0,0,1,1,1,0,0.2395797153928035
0,0,3,820,60,0,0,0,810,60,0,0,0,0,0.12013159132467927
0,0,3,370,370,2,6,0,370,150,0,0,0,0,0.10744351396745193
0,1,2,480,480,2,4,0,40,180,1,2,1,0,0.255732502838633
0,0,1,620,60,0,0,6,590,40,0,0,0,0,0.15429045892637955
1,0,0,8570,240,0,0,0,8270,240,0,0,0,0,0.11076710907335897
0,0,2,2500,100,0,0,1,2500,100,0,0,0,0,0.12308704517184016
1,0,2,20,20,2,6,0,10,0,0,0,0,0,0.11876164648155749
1,0,3,10,10,0,6,0,10,10,0,0,0,0,0.13511616075314983
1,0,3,110,120,2,6,0,50,30,0,0,0,0,0.11597650516476506
1,0,1,490,200,2,6,0,490,50,0,0,0,0,0.1174936431377841
0,1,2,1070,180,0,0,3,480,40,0,0,0,0,0.11204353179733258
0,0,3,5370,440,0,0,3,5350,160,1,12,1,0,0.6173925579030181
1,0,2,1510,60,0,0,3,1510,60,0,0,0,0,0.14186701621786446
0,0,2,3030,120,0,0,4,2950,100,0,0,0,0,0.1363679537882658
0,0,3,1810,1730,2,3,3,40,0,1,1,1,0,0.24831315621589536
0,0,3,3720,240,0,0,0,3410,240,0,0,0,0,0.1069907486557432
0,0,2,580,50,0,0,6,530,50,1,18,1,0,0.7978396077749029
0,0,3,70,90,3,6,0,0,0,1,1,1,0,0.2704182163957095
0,0,2,580,110,0,0,0,190,100,0,0,0,1,0.11345670446751746
1,0,1,70,70,2,6,0,70,50,0,0,0,0,0.11794985937234616
0,1,3,1280,140,0,0,2,1280,50,0,0,0,1,0.11581491157194224
0,0,2,590,80,0,6,0,590,40,0,0,0,0,0.1282688609717979
1,0,1,2610,240,0,0,6,2610,90,1,5,1,0,0.4842844674150316
1,0,1,150,40,0,6,0,150,0,1,6,1,1,0.47212261230139124
0,0,2,100,230,2,6,0,0,30,1,1,1,1,0.28447225616043925
1,0,3,0,0,0,6,0,0,0,1,1,1,0,0.33357167546477856
1,0,2,350,40,0,0,0,300,0,2,6,1,1,0.5972120281645695
1,0,1,420,40,1,2,0,420,40,0,0,0,0,0.12226418043001476
0,0,3,430,430,1,6,0,10,0,0,0,0,0,0.11320871358852036
0,0,2,5510,310,0,0,3,5510,250,0,0,0,0,0.12481325779690157
0,0,2,490,190,1,6,0,220,180,0,0,0,0,0.11071253175517094
1,0,1,5740,240,0,0,3,5740,240,0,0,0,1,0.13177677816861205
0,0,1,4270,210,0,0,3,4270,210,0,0,0,0,0.12825810580951683
1,0,2,1560,70,0,0,3,1560,70,0,0,0,0,0.14141532621243616
0,0,2,1640,80,0,0,0,1460,70,0,0,0,0,0.1170513808513304
0,0,3,4250,230,0,0,4,4030,200,0,0,0,0,0.12800239526012633
0,0,3,1790,1800,2,6,0,570,30,0,0,0,0,0.09138857865505727
0,0,2,3710,180,0,0,0,3410,120,0,0,0,0,0.11172939637888038
0,0,3,290,4430,3,6,0,0,0,0,0,0,0,0.09737776878364889
0,0,2,540,0,0,6,0,540,0,0,0,0,0,0.12984402623270605
0,0,2,530,110,0,0,6,500,50,1,2,1,0,0.39231868838104855
0,0,3,1030,1030,2,6,0,580,560,1,2,1,0,0.2576271766477487
0,0,2,3160,310,0,0,6,2950,0,1,8,1,1,0.5516839148365936
0,1,2,430,180,0,4,0,430,180,1,1,1,0,0.2786040432139797
1,0,2,1390,150,0,0,0,1150,120,1,8,1,1,0.4904951166828585
1,0,3,600,90,0,0,0,310,90,0,0,0,0,0.12008588192099807
1,0,2,450,40,0,6,0,400,40,1,9,1,0,0.549206924336971
0,0,2,690,370,0,6,0,590,220,0,0,0,0,0.119848734917447
0,0,2,0,0,0,6,0,0,0,1,1,1,0,0.3236381987499986
1,0,2,1540,80,0,0,0,1540,50,0,0,0,0,0.12653896342035562
0,0,2,940,50,1,5,0,940,0,0,0,0,0,0.11984394026790234
1,0,2,450,450,3,6,0,390,430,0,0,0,0,0.09648963735033195
0,1,1,80,80,1,6,0,0,0,1,1,1,0,0.2780865517685408
0,1,2,870,60,0,2,4,870,60,1,2,1,1,0.34502461129530465
0,1,3,20,20,2,6,0,10,20,1,1,1,0,0.26077864181927374
1,1,2,940,100,0,1,5,820,100,1,12,1,0,0.633540175538289
1,0,3,570,40,0,6,0,550,40,0,0,0,0,0.13307527280583797
0,1,3,30,30,3,6,0,10,30,0,0,0,0,0.09226108164705782
1,0,2,50,0,0,6,0,50,0,0,0,0,0,0.13636281808893716
1,0,2,470,470,1,6,0,160,470,0,0,0,0,0.10589954624911371
0,0,3,1540,70,0,0,6,1490,70,0,0,0,0,0.14971688701990593
1,0,2,1490,180,0,0,5,1350,150,0,0,0,0,0.14649498459240987
0,0,2,3100,90,0,0,0,3100,90,0,0,0,0,0.11816970612715261
0,0,1,1860,1860,1,2,0,1660,80,0,0,0,0,0.10955124179476791
1,0,3,150,150,1,6,0,150,0,1,5,1,1,0.42078521351596543
1,0,1,300,100,2,6,0,300,0,0,0,0,0,0.119427738884367
0,0,3,470,540,4,6,0,120,30,0,0,0,0,0.09167290424325367
1,0,3,720,50,0,6,0,680,50,0,0,0,0,0.13218878781331195
1,0,0,30,30,2,6,0,0,10,0,0,0,0,0.11966849992099692
0,0,2,2390,90,0,0,1,2390,50,0,0,0,0,0.124949029031382
1,0,3,410,410,2,6,0,0,20,0,0,0,1,0.11019989040735474
0,0,2,3590,2500,0,0,3,3550,150,0,0,0,1,0.1273249135575323
0,0,2,2110,90,0,0,0,2050,90,0,0,0,0,0.11798061351900835
0,0,3,2190,60,0,4,0,2190,60,0,0,0,0,0.12324624462675066
0,0,3,2280,920,1,3,0,2220,160,0,0,0,0,0.10910387166920545
1,0,0,190,190,3,6,0,30,100,0,0,0,0,0.10654247771257484
0,0,3,1020,110,0,0,0,840,50,2,4,1,1,0.5160028716127772
0,1,3,130,110,3,6,0,130,30,0,0,0,0,0.09240756760065101
0,0,2,1970,310,0,1,0,1970,90,0,0,0,0,0.11991480071727599
0,0,3,70,70,1,6,0,30,30,0,0,0,0,0.11905752548543844
0,0,1,900,840,2,6,0,900,140,0,0,0,0,0.10844299490676486
1,0,2,2150,170,0,0,5,1950,90,2,4,1,1,0.5801881927462094
1,0,1,2240,80,0,2,4,2240,80,0,0,0,1,0.14924740016678417
1,0,1,590,180,0,0,0,530,40,1,5,1,1,0.42319860369090967
1,0,3,170,70,1,6,0,170,70,0,0,0,0,0.12389287741744458
0,0,2,380,30,0,3,0,310,0,1,14,1,0,0.6666744515892685
1,0,2,50,50,3,6,0,0,0,0,0,0,0,0.11011912863050224
0,0,3,850,790,3,5,0,270,240,0,0,0,0,0.08830934004385403
0,0,3,350,40,0,3,0,230,40,1,5,1,0,0.41208574471501075
1,0,1,3910,190,0,0,6,3810,140,0,0,0,0,0.15196498915079662
1,0,1,1000,820,3,6,0,180,250,0,0,0,0,0.0911150371675843
1,0,2,8950,550,0,0,0,8950,550,0,0,0,0,0.10376453531894579
1,0,2,390,30,2,6,0,390,30,0,0,0,1,0.11760393158626206
1,0,1,7120,6410,1,0,0,3180,6410,0,0,0,0,0.008244205722181836
1,0,2,20,50,2,6,0,10,0,0,0,0,0,0.11873542425471302
1,0,2,1560,150,0,0,4,1560,0,1,7,1,0,0.5260833132962384
0,0,3,340,300,2,6,0,170,170,0,0,0,0,0.10433044695184973
0,0,1,940,40,0,0,6,940,0,1,3,1,1,0.42598309626703895
1,0,3,370,60,0,6,0,240,60,1,6,1,1,0.4578466521264373
0,0,2,1440,80,0,0,0,1280,60,0,0,0,0,0.1178823816549541
1,0,2,2000,310,0,0,6,1910,70,2,6,1,1,0.6500596857661539
1,0,2,9840,400,0,0,4,9840,310,0,0,0,0,0.12962465949426716
0,0,3,840,840,3,6,0,400,20,0,0,0,0,0.09695268821832556
1,0,2,1100,90,0,0,0,1100,50,0,0,0,0,0.12691307917465447
0,1,2,4850,4730,1,1,2,400,4730,0,0,0,0,0.012267200482240948
1,0,1,1370,1370,4,5,0,110,230,0,0,0,0,0.07873906051628017
1,0,2,1250,70,0,0,4,1250,0,1,3,1,0,0.4143909260589941
1,0,2,70,70,2,6,0,20,50,0,0,0,0,0.11633359202342167
1,0,3,2390,0,0,5,1,2390,0,0,0,0,0,0.13746593819411831
0,0,3,4630,3080,4,5,0,10,170,0,0,0,0,0.043681073917506995
0,0,2,30,30,2,6,0,0,20,2,3,1,0,0.47530944850774426
0,0,2,3430,140,0,0,2,3420,140,0,0,0,0,0.1255637284146448
1,0,2,3320,920,0,0,3,1430,920,1,4,1,1,0.2887484078143278
0,0,2,640,60,0,0,0,580,50,0,0,0,1,0.12058332663395509
0,0,2,1010,90,0,0,0,1010,50,0,0,0,0,0.12126860841994871
0,0,1,0,0,0,6,0,0,0,0,0,0,0,0.13119122252245405
0,0,2,1370,150,0,0,2,1370,150,0,0,0,0,0.1271642763373746
0,0,2,780,90,0,0,0,560,50,0,0,0,0,0.11775148061251314
1,0,2,5470,240,0,0,0,5200,180,0,0,0,0,0.1140998714017305
0,1,2,2160,110,0,0,3,2110,90,2,4,1,1,0.5183590638096371
0,0,2,3180,260,0,0,0,3180,150,0,0,0,0,0.11594987334906283
1,0,1,2130,120,0,0,0,2130,60,0,0,0,0,0.12647298307634883
1,0,3,50,50,1,6,0,50,50,0,0,0,0,0.12471884328069849
1,0,2,620,70,0,0,6,540,50,0,0,0,0,0.15873882591004018
1,0,2,1930,1240,3,6,0,960,650,0,0,0,0,0.07783793760602077
0,0,3,2720,2760,1,2,0,490,40,0,0,0,0,0.08039069784771648
1,0,3,1610,140,0,0,0,1480,140,1,4,1,1,0.38000433812480655
0,0,3,1550,760,0,6,0,1430,230,0,0,0,0,0.11733081272199701
0,0,3,2260,1980,2,4,0,480,10,0,0,0,0,0.08283913017633512
0,0,2,2190,110,0,0,0,2160,110,1,2,1,1,0.32304099044819157
0,0,1,1520,70,0,0,4,1480,60,0,0,0,0,0.14106101737571425
1,0,2,220,220,2,6,0,150,220,0,0,0,0,0.11023906906751228
0,0,1,530,1050,3,6,0,10,530,0,0,0,0,0.08366371627986542
1,0,2,130,70,1,1,0,60,70,1,6,1,1,0.4305648373519378
1,0,2,5080,180,0,0,1,5080,180,0,0,0,0,0.12371038503851545
0,0,2,160,0,0,6,0,160,0,0,0,0,0,0.13018241877610956
0,0,3,380,20,1,6,0,380,0,0,0,0,0,0.12054410430277492
0,0,3,2490,110,0,0,1,2270,80,1,12,1,1,0.6005787654787902
1,0,1,1590,610,0,0,0,1590,90,0,0,0,0,0.12542108199064986
0,0,3,1140,1160,2,0,3,340,160,0,0,0,0,0.10121751522829156
1,0,2,1460,910,1,6,0,200,10,0,0,0,0,0.1045176213905669
1,0,1,4030,180,0,0,4,2300,70,1,2,1,1,0.3155863775867285
0,0,1,4930,3990,4,5,0,490,60,0,0,0,0,0.04668820100217091
1,0,2,1570,70,0,3,3,1530,70,0,0,0,0,0.14413968262314597
1,0,3,100,100,3,6,0,30,70,0,0,0,1,0.10680256096454079
0,1,2,4190,570,0,0,2,3740,570,1,4,1,0,0.3119565349786627
1,0,3,10,10,1,6,0,0,0,0,0,0,0,0.12639176276416675
0,0,2,1860,100,0,0,3,1860,100,0,0,0,0,0.13370867626118266
1,0,2,330,310,1,6,0,330,310,0,0,0,0,0.1161476316892482
1,0,1,2700,120,0,2,0,2350,120,0,0,0,0,0.1199059173505906
0,0,2,1460,80,0,4,0,1450,50,1,2,1,1,0.33785335872777356
0,0,1,590,60,0,0,4,440,50,0,0,0,1,0.14021800927648348
1,0,2,430,40,0,0,0,380,0,1,3,1,1,0.37122072742324796
0,0,2,890,60,0,0,0,750,60,1,2,1,1,0.3250614539168702
0,0,2,630,20,0,0,6,630,0,1,9,1,1,0.5931005179828504
0,0,1,3090,130,0,0,0,3030,130,0,0,0,0,0.11659520808244443
0,0,2,30,30,1,6,0,0,30,1,4,1,0,0.37977699206064014
0,0,2,1540,80,0,0,3,1450,60,0,0,0,1,0.13385044494296258
0,1,2,1010,360,0,2,0,660,360,0,0,0,0,0.09518066553341904
0,0,0,6300,260,0,1,3,6120,260,0,0,0,1,0.12339488410166116
1,0,2,1130,1130,1,5,0,810,20,0,0,0,0,0.11820823604202377
0,0,2,3470,1810,1,1,3,1910,0,1,3,1,0,0.3112754727951804
0,0,3,40,50,1,6,0,20,0,1,2,1,1,0.3287741249239149
0,0,1,3240,140,0,1,0,3240,120,0,0,0,0,0.11879301431891347
0,0,2,8160,7060,0,0,6,7930,310,0,0,0,0,0.12496288584177641
0,0,2,750,50,0,6,0,750,50,0,0,0,0,0.1277947141333469
0,0,3,3840,180,0,0,0,3840,130,0,0,0,0,0.11536973209948741
1,0,3,80,80,1,6,0,0,80,0,0,0,0,0.12222813098629065
0,0,3,910,130,0,0,5,900,120,1,10,1,1,0.5972408184218282
1,0,3,0,0,0,6,0,0,0,1,1,1,0,0.33357167546477856
0,1,2,600,50,4,4,2,560,50,0,0,0,0,0.09106382528192279
0,0,3,2440,270,0,0,6,2220,270,0,0,0,0,0.13733910468776309
0,0,1,1740,150,0,0,0,1590,0,1,11,1,1,0.5762747735909738
0,0,1,260,260,0,6,0,260,260,0,0,0,0,0.12143887186533582
0,0,3,690,690,2,6,0,30,10,0,0,0,0,0.10131526145267325
0,0,1,0,0,0,6,0,0,0,1,1,1,0,0.32530844296054107
0,0,2,1390,1420,3,6,0,280,330,0,0,0,0,0.08011409196438102
0,0,2,1110,120,0,0,3,520,50,0,0,0,0,0.12552384979057005
0,0,1,1840,380,0,3,0,1840,50,0,0,0,0,0.1242197850366972
1,0,3,30,50,3,6,0,0,0,2,3,1,0,0.46855948061242797
1,0,2,9270,9270,4,5,0,110,50,0,0,0,0,0.0218289192063113
1,0,2,20,50,1,6,0,20,0,1,16,1,0,0.7184369769883064
0,1,2,280,90,0,6,0,160,0,2,5,1,0,0.5355211477171464
1,0,2,2570,150,0,0,0,2240,120,0,0,0,0,0.11751988195785555
0,0,2,310,150,1,2,0,100,0,0,0,0,0,0.11383383116978206
1,0,2,100,60,1,6,0,100,0,0,0,0,0,0.12728835633326763
0,0,2,320,40,0,4,2,310,40,0,0,0,1,0.13649183730334696
0,0,3,250,50,0,6,0,120,30,0,0,0,0,0.12579854932700255
1,0,1,380,80,0,1,0,230,40,1,6,1,0,0.45049860510985423
0,0,3,870,50,0,0,0,870,50,0,0,0,0,0.12061119315557878
0,0,2,930,50,0,0,6,900,50,0,0,0,0,0.15257394305923583
1,0,3,1550,70,0,1,4,1550,60,0,0,0,0,0.14762566249348566
1,0,1,2940,160,0,0,3,1580,10,1,4,1,1,0.3763755204624566
0,0,3,10,10,0,6,0,10,10,0,0,0,0,0.1290811517764221
1,0,1,820,100,0,0,5,780,0,1,11,1,0,0.6479919510705862
1,0,3,650,640,1,3,0,80,40,0,0,0,0,0.11155667963772267
1,0,2,4090,310,0,0,0,4090,160,0,0,0,0,0.12030673587909924
1,0,2,40,40,1,6,0,0,0,1,1,1,1,0.3164937679260858
1,0,0,3610,180,0,0,4,3510,180,1,2,1,0,0.3687116895430967
1,0,2,10,20,1,6,0,10,10,0,0,0,1,0.1270446818842671
1,0,2,50,60,1,6,0,10,60,0,0,0,1,0.1244888852510005
1,0,2,2250,1990,2,6,0,270,1990,1,2,1,0,0.151383683300269
1,0,3,0,0,0,6,0,0,0,1,1,1,0,0.33357167546477856
0,0,3,330,330,4,6,0,0,0,0,0,0,0,0.0929948512620727
1,0,1,2980,110,0,1,0,2980,110,0,0,0,0,0.12502001083474532
0,1,2,290,220,0,4,0,290,220,0,0,0,0,0.10673198087474219
1,0,1,1320,60,0,0,0,1180,60,0,0,0,0,0.1247655260021036
1,0,1,130,60,2,6,0,130,0,0,0,0,1,0.11960373929263994
1,0,2,3270,110,0,2,0,3270,110,1,2,1,0,0.3381121344200338
0,0,3,100,100,1,6,0,20,0,0,0,0,0,0.11935367578895555
0,0,3,6880,520,0,0,6,6270,310,1,7,1,1,0.47278299333311685
0,0,2,1610,610,0,1,0,1050,610,0,0,0,0,0.09526493470137254
1,0,3,1430,1430,1,6,0,820,20,0,0,0,1,0.11315989714807931
0,0,1,2670,310,0,0,1,2670,130,0,0,0,0,0.12252833038033362
1,0,2,940,110,0,0,6,830,110,1,2,1,0,0.39642140589627894
1,0,2,1670,80,0,0,1,780,40,1,2,1,1,0.3201770031817845
0,0,3,6890,340,0,3,3,6600,340,0,0,0,0,0.11782399637072574
1,0,3,3720,180,0,0,0,3720,180,0,0,0,0,0.11924219760595149
0,0,3,4330,190,0,0,4,4330,190,0,0,0,0,0.13232474464618849
1,0,3,20,20,1,6,0,10,10,0,0,0,1,0.126016790711367
1,0,2,4420,270,0,0,6,4330,210,0,0,0,0,0.14771455581832213
1,0,2,3950,340,0,0,0,3480,210,1,2,1,1,0.30878278398224135
1,0,3,3950,3050,1,3,0,970,130,0,0,0,0,0.07335935507361352
1,0,3,70,5010,2,6,0,40,0,1,5,1,0,0.3910879728756757
0,0,3,250,1300,1,6,0,250,230,0,0,0,0,0.11190482418860172
1,0,2,1530,50,0,0,2,1530,50,0,0,0,0,0.13685454665527114
1,0,2,1710,1530,3,6,0,800,1010,0,0,0,0,0.07045367846422569
0,0,3,230,230,4,6,0,20,220,0,0,0,0,0.08883057838024312
1,0,3,510,310,0,6,0,330,310,0,0,0,0,0.12037606912941481
0,0,3,1120,1120,1,6,0,680,120,0,0,0,0,0.10797139899142835
0,0,2,970,180,0,6,0,780,50,1,2,1,0,0.3363685902252663
1,0,3,610,320,2,4,1,610,10,0,0,0,0,0.11974778982221929
0,1,2,590,40,0,0,0,590,0,1,3,1,1,0.3307400866880356
0,0,3,1300,380,0,3,0,530,370,0,0,0,0,0.1005618066970421
0,0,2,1490,310,0,0,5,1490,10,1,12,1,1,0.6591349543166526
0,1,1,260,260,2,3,0,40,10,0,0,0,0,0.09528847685643566
1,0,1,2250,90,0,0,0,2060,90,1,12,1,0,0.6069306333645791
1,0,3,120,190,3,6,0,60,20,0,0,0,0,0.10842381669099098
0,0,2,3230,1220,1,3,0,2870,460,0,0,0,0,0.09556673285128088
1,0,3,5190,2830,0,0,1,5190,100,0,0,0,0,0.12320002868367559
1,0,1,1550,70,0,0,3,1520,70,1,8,1,1,0.5383517720168295
0,1,2,480,80,0,0,0,380,50,1,12,1,1,0.5704259567274167
1,0,3,460,690,4,6,0,90,180,0,0,0,0,0.09164786096957558
0,0,3,240,240,4,6,0,20,220,0,0,0,0,0.08868790943271691
1,0,2,400,400,2,6,0,50,10,0,0,0,0,0.11223915343774535
1,0,3,100,80,2,6,0,100,40,0,0,0,0,0.1166739468582678
1,0,2,1550,100,0,0,3,1550,0,1,8,1,1,0.5432192757527609
